month,region,model_code,product_type,term_months,credit_tier,buy_rate_apr,published_apr,money_factor,residual_pct
2025-11,South,MODEL_9,Finance,60,A,4.546,5.082,,
2025-11,South,MODEL_9,Lease,36,B,,,0.002501,0.564
2025-11,South,MODEL_9,Lease,48,B,,,0.004162,0.564
2025-11,South,MODEL_9,Finance,60,B,3.934,4.512,,
2025-11,South,MODEL_9,Finance,36,C,4.84,5.332,,
2025-11,South,MODEL_9,Finance,48,C,6.23,6.932,,
2025-11,South,MODEL_9,Finance,60,C,5.755,6.439,,
2025-11,South,MODEL_10,Lease,36,A,,,0.003114,0.487
2025-11,South,MODEL_10,Lease,48,A,,,0.002803,0.589
2025-11,South,MODEL_10,Lease,60,A,,,0.004043,0.493
2025-11,South,MODEL_10,Lease,36,B,,,0.00378,0.552
2025-11,South,MODEL_10,Finance,48,B,6.063,6.66,,
2025-11,South,MODEL_10,Finance,60,B,4.383,4.782,,
2025-11,South,MODEL_10,Lease,36,C,,,0.003018,0.542
2025-11,South,MODEL_10,Lease,48,C,,,0.002905,0.632
2025-11,South,MODEL_10,Finance,60,C,4.351,5.344,,
2025-11,Midwest,MODEL_1,Lease,36,A,,,0.003157,0.493
2025-11,Midwest,MODEL_1,Finance,48,A,5.184,5.669,,
2025-11,Midwest,MODEL_1,Finance,60,A,5.342,5.909,,
2025-11,Midwest,MODEL_1,Lease,36,B,,,0.003369,0.581
2025-11,Midwest,MODEL_1,Lease,48,B,,,0.001807,0.521
2025-11,Midwest,MODEL_1,Lease,60,B,,,0.004316,0.538
2025-11,Midwest,MODEL_1,Lease,36,C,,,0.00327,0.581
2025-11,Midwest,MODEL_1,Lease,48,C,,,0.004329,0.517
2025-11,Midwest,MODEL_1,Lease,60,C,,,0.004491,0.648
2025-11,Midwest,MODEL_2,Lease,36,A,,,0.002065,0.652
2025-11,Midwest,MODEL_2,Finance,48,A,4.391,4.717,,
2025-11,Midwest,MODEL_2,Lease,60,A,,,0.003682,0.604
2025-11,Midwest,MODEL_2,Lease,36,B,,,0.003158,0.527
2025-11,Midwest,MODEL_2,Lease,48,B,,,0.003012,0.511
2025-11,Midwest,MODEL_2,Finance,60,B,5.917,6.342,,
2025-11,Midwest,MODEL_2,Finance,36,C,5.179,5.797,,
2025-11,Midwest,MODEL_2,Finance,48,C,5.754,6.61,,
2025-11,Midwest,MODEL_2,Finance,60,C,6.532,7.24,,
2025-11,Midwest,MODEL_3,Finance,36,A,5.654,6.362,,
2025-11,Midwest,MODEL_3,Finance,48,A,3.526,4.375,,
2025-11,Midwest,MODEL_3,Lease,60,A,,,0.003486,0.63
2025-11,Midwest,MODEL_3,Lease,36,B,,,0.003062,0.521
2025-11,Midwest,MODEL_3,Lease,48,B,,,0.002722,0.519
2025-11,Midwest,MODEL_3,Lease,60,B,,,0.002408,0.485
2025-11,Midwest,MODEL_3,Finance,36,C,3.641,4.096,,
2025-11,Midwest,MODEL_3,Lease,48,C,,,0.002577,0.529
2025-11,Midwest,MODEL_3,Finance,60,C,6.44,6.853,,
2025-11,Midwest,MODEL_4,Finance,36,A,3.513,4.272,,
2025-11,Midwest,MODEL_4,Lease,48,A,,,0.002937,0.509
2025-11,Midwest,MODEL_4,Lease,60,A,,,0.004217,0.577
2025-11,Midwest,MODEL_4,Finance,36,B,3.769,4.277,,
2025-11,Midwest,MODEL_4,Finance,48,B,5.317,5.955,,
2025-11,Midwest,MODEL_4,Lease,60,B,,,0.001886,0.575
2025-11,Midwest,MODEL_4,Finance,36,C,4.559,5.217,,
2025-11,Midwest,MODEL_4,Finance,48,C,6.79,7.76,,
2025-11,Midwest,MODEL_4,Finance,60,C,3.741,4.738,,
2025-11,Midwest,MODEL_5,Finance,36,A,4.125,4.615,,
2025-11,Midwest,MODEL_5,Finance,48,A,5.688,6.004,,
2025-11,Midwest,MODEL_5,Lease,60,A,,,0.002584,0.484
2025-11,Midwest,MODEL_5,Lease,36,B,,,0.00232,0.634
2025-11,Midwest,MODEL_5,Finance,48,B,3.956,4.315,,
2025-11,Midwest,MODEL_5,Lease,60,B,,,0.001885,0.653
2025-11,Midwest,MODEL_5,Finance,36,C,3.517,4.484,,
2025-11,Midwest,MODEL_5,Finance,48,C,5.274,5.708,,
2025-11,Midwest,MODEL_5,Lease,60,C,,,0.002218,0.618
2025-11,Midwest,MODEL_6,Finance,36,A,3.963,4.368,,
2025-11,Midwest,MODEL_6,Finance,48,A,4.019,4.63,,
2025-11,Midwest,MODEL_6,Finance,60,A,4.927,5.887,,
2025-11,Midwest,MODEL_6,Finance,36,B,5.989,6.693,,
2025-11,Midwest,MODEL_6,Lease,48,B,,,0.003629,0.608
2025-11,Midwest,MODEL_6,Lease,60,B,,,0.004148,0.644
2025-11,Midwest,MODEL_6,Lease,36,C,,,0.004186,0.575
2025-11,Midwest,MODEL_6,Lease,48,C,,,0.00243,0.594
2025-11,Midwest,MODEL_6,Lease,60,C,,,0.002543,0.588
2025-11,Midwest,MODEL_7,Finance,36,A,3.98,4.635,,
2025-11,Midwest,MODEL_7,Finance,48,A,5.189,5.743,,
2025-11,Midwest,MODEL_7,Lease,60,A,,,0.004088,0.632
2025-11,Midwest,MODEL_7,Lease,36,B,,,0.004014,0.482
2025-11,Midwest,MODEL_7,Finance,48,B,4.91,5.423,,
2025-11,Midwest,MODEL_7,Lease,60,B,,,0.003045,0.656
2025-11,Midwest,MODEL_7,Finance,36,C,3.777,4.237,,
2025-11,Midwest,MODEL_7,Lease,48,C,,,0.003378,0.496
2025-11,Midwest,MODEL_7,Lease,60,C,,,0.00204,0.65
2025-11,Midwest,MODEL_8,Lease,36,A,,,0.002657,0.653
2025-11,Midwest,MODEL_8,Lease,48,A,,,0.001614,0.609
2025-11,Midwest,MODEL_8,Finance,60,A,4.871,5.701,,
2025-11,Midwest,MODEL_8,Lease,36,B,,,0.003423,0.492
2025-11,Midwest,MODEL_8,Lease,48,B,,,0.00421,0.645
2025-11,Midwest,MODEL_8,Lease,60,B,,,0.001696,0.498
2025-11,Midwest,MODEL_8,Lease,36,C,,,0.001704,0.581
2025-11,Midwest,MODEL_8,Finance,48,C,6.862,7.301,,
2025-11,Midwest,MODEL_8,Finance,60,C,6.815,7.346,,
2025-11,Midwest,MODEL_9,Lease,36,A,,,0.003306,0.616
2025-11,Midwest,MODEL_9,Lease,48,A,,,0.001673,0.556
2025-11,Midwest,MODEL_9,Finance,60,A,4.651,5.548,,
2025-11,Midwest,MODEL_9,Lease,36,B,,,0.002549,0.555
2025-11,Midwest,MODEL_9,Finance,48,B,6.072,6.995,,
2025-11,Midwest,MODEL_9,Lease,60,B,,,0.002018,0.533
2025-11,Midwest,MODEL_9,Lease,36,C,,,0.002393,0.527
2025-11,Midwest,MODEL_9,Finance,48,C,4.722,5.418,,
2025-11,Midwest,MODEL_9,Lease,60,C,,,0.001589,0.59
2025-11,Midwest,MODEL_10,Lease,36,A,,,0.003739,0.655
2025-11,Midwest,MODEL_10,Finance,48,A,4.995,5.852,,
2025-11,Midwest,MODEL_10,Finance,60,A,4.36,5.017,,
2025-11,Midwest,MODEL_10,Lease,36,B,,,0.001506,0.64
2025-11,Midwest,MODEL_10,Lease,48,B,,,0.001626,0.594
2025-11,Midwest,MODEL_10,Finance,60,B,5.485,6.264,,
2025-11,Midwest,MODEL_10,Finance,36,C,4.332,4.76,,
2025-11,Midwest,MODEL_10,Lease,48,C,,,0.002168,0.645
2025-11,Midwest,MODEL_10,Finance,60,C,4.348,4.734,,
2025-11,West,MODEL_1,Finance,36,A,6.818,7.69,,
2025-11,West,MODEL_1,Finance,48,A,3.951,4.566,,
2025-11,West,MODEL_1,Finance,60,A,3.967,4.866,,
2025-11,West,MODEL_1,Finance,36,B,5.66,6.543,,
2025-11,West,MODEL_1,Lease,48,B,,,0.003774,0.545
2025-11,West,MODEL_1,Finance,60,B,4.217,4.892,,
2025-11,West,MODEL_1,Lease,36,C,,,0.003799,0.552
2025-11,West,MODEL_1,Finance,48,C,3.767,4.65,,
2025-11,West,MODEL_1,Finance,60,C,6.405,6.996,,
2025-11,West,MODEL_2,Finance,36,A,4.415,5.351,,
2025-11,West,MODEL_2,Finance,48,A,4.431,5.169,,
2025-11,West,MODEL_2,Lease,60,A,,,0.003275,0.566
2025-11,West,MODEL_2,Lease,36,B,,,0.00195,0.635
2025-11,West,MODEL_2,Lease,48,B,,,0.003841,0.585
2025-11,West,MODEL_2,Finance,60,B,6.666,7.069,,
2025-11,West,MODEL_2,Finance,36,C,4.392,5.036,,
2025-11,West,MODEL_2,Finance,48,C,6.495,7.434,,
2025-11,West,MODEL_2,Lease,60,C,,,0.003615,0.63
2025-11,West,MODEL_3,Lease,36,A,,,0.003666,0.644
2025-11,West,MODEL_3,Finance,48,A,4.011,4.664,,
2025-11,West,MODEL_3,Lease,60,A,,,0.003049,0.629
2025-11,West,MODEL_3,Lease,36,B,,,0.001778,0.504
2025-11,West,MODEL_3,Lease,48,B,,,0.001676,0.484
2025-11,West,MODEL_3,Lease,60,B,,,0.002014,0.64
2025-11,West,MODEL_3,Finance,36,C,3.791,4.38,,
2025-11,West,MODEL_3,Finance,48,C,5.325,6.312,,
2025-11,West,MODEL_3,Finance,60,C,3.686,4.239,,
2025-11,West,MODEL_4,Finance,36,A,3.662,4.077,,
2025-11,West,MODEL_4,Lease,48,A,,,0.002395,0.596
2025-11,West,MODEL_4,Finance,60,A,4.813,5.669,,
2025-11,West,MODEL_4,Finance,36,B,4.559,4.887,,
2025-11,West,MODEL_4,Lease,48,B,,,0.004448,0.634
2025-11,West,MODEL_4,Finance,60,B,4.544,5.005,,
2025-11,West,MODEL_4,Lease,36,C,,,0.002792,0.646
2025-11,West,MODEL_4,Finance,48,C,5.542,5.942,,
2025-11,West,MODEL_4,Finance,60,C,4.165,5.153,,
2025-11,West,MODEL_5,Lease,36,A,,,0.00227,0.555
2025-11,West,MODEL_5,Lease,48,A,,,0.002824,0.538
2025-11,West,MODEL_5,Lease,60,A,,,0.002018,0.603
2025-11,West,MODEL_5,Finance,36,B,5.294,6.058,,
2025-11,West,MODEL_5,Lease,48,B,,,0.003307,0.525
2025-11,West,MODEL_5,Lease,60,B,,,0.003865,0.528
2025-11,West,MODEL_5,Finance,36,C,6.4,7.283,,
2025-11,West,MODEL_5,Lease,48,C,,,0.003896,0.545
2025-11,West,MODEL_5,Finance,60,C,6.454,7.225,,
2025-11,West,MODEL_6,Lease,36,A,,,0.002609,0.549
2025-11,West,MODEL_6,Finance,48,A,4.459,5.164,,
2025-11,West,MODEL_6,Lease,60,A,,,0.003809,0.659
2025-11,West,MODEL_6,Lease,36,B,,,0.002844,0.528
2025-11,West,MODEL_6,Lease,48,B,,,0.00225,0.654
2025-11,West,MODEL_6,Finance,60,B,4.483,5.466,,
2025-11,West,MODEL_6,Finance,36,C,4.679,5.029,,
2025-11,West,MODEL_6,Lease,48,C,,,0.00252,0.507
2025-11,West,MODEL_6,Lease,60,C,,,0.003374,0.611
2025-11,West,MODEL_7,Finance,36,A,6.157,6.817,,
2025-11,West,MODEL_7,Lease,48,A,,,0.002147,0.595
2025-11,West,MODEL_7,Lease,60,A,,,0.003135,0.493
2025-11,West,MODEL_7,Finance,36,B,3.908,4.847,,
2025-11,West,MODEL_7,Finance,48,B,6.652,7.01,,
2025-11,West,MODEL_7,Lease,60,B,,,0.002918,0.648
2025-11,West,MODEL_7,Lease,36,C,,,0.002456,0.5
2025-11,West,MODEL_7,Finance,48,C,4.865,5.61,,
2025-11,West,MODEL_7,Lease,60,C,,,0.003376,0.533
2025-11,West,MODEL_8,Finance,36,A,5.329,5.939,,
2025-11,West,MODEL_8,Finance,48,A,4.196,4.666,,
2025-11,West,MODEL_8,Finance,60,A,6.164,6.968,,
2025-11,West,MODEL_8,Finance,36,B,3.807,4.323,,
2025-11,West,MODEL_8,Lease,48,B,,,0.003956,0.557
2025-11,West,MODEL_8,Lease,60,B,,,0.003978,0.544
2025-11,West,MODEL_8,Lease,36,C,,,0.001521,0.543
2025-11,West,MODEL_8,Lease,48,C,,,0.001741,0.499
2025-11,West,MODEL_8,Finance,60,C,4.22,5.05,,
2025-11,West,MODEL_9,Finance,36,A,5.988,6.547,,
2025-11,West,MODEL_9,Finance,48,A,6.742,7.106,,
2025-11,West,MODEL_9,Finance,60,A,5.684,6.541,,
2025-11,West,MODEL_9,Lease,36,B,,,0.0019,0.607
2025-11,West,MODEL_9,Lease,48,B,,,0.004079,0.517
2025-11,West,MODEL_9,Finance,60,B,5.491,6.311,,
2025-11,West,MODEL_9,Lease,36,C,,,0.004336,0.644
2025-11,West,MODEL_9,Lease,48,C,,,0.001716,0.625
2025-11,West,MODEL_9,Finance,60,C,7.0,7.696,,
2025-11,West,MODEL_10,Lease,36,A,,,0.002395,0.529
2025-11,West,MODEL_10,Lease,48,A,,,0.004409,0.613
2025-11,West,MODEL_10,Finance,60,A,6.983,7.496,,
2025-11,West,MODEL_10,Finance,36,B,5.386,5.824,,
2025-11,West,MODEL_10,Lease,48,B,,,0.00421,0.624
2025-11,West,MODEL_10,Finance,60,B,3.533,4.238,,
2025-11,West,MODEL_10,Finance,36,C,4.111,4.696,,
2025-11,West,MODEL_10,Finance,48,C,6.487,7.267,,
2025-11,West,MODEL_10,Finance,60,C,4.823,5.776,,
2025-12,East,MODEL_1,Finance,36,A,5.431,5.836,,
2025-12,East,MODEL_1,Finance,48,A,5.747,6.462,,
2025-12,East,MODEL_1,Finance,60,A,4.793,5.242,,
2025-12,East,MODEL_1,Finance,36,B,4.683,5.225,,
2025-12,East,MODEL_1,Lease,48,B,,,0.003197,0.57
2025-12,East,MODEL_1,Lease,60,B,,,0.001605,0.616
2025-12,East,MODEL_1,Finance,36,C,3.781,4.132,,
2025-12,East,MODEL_1,Finance,48,C,5.909,6.901,,
2025-12,East,MODEL_1,Finance,60,C,5.751,6.49,,
2025-12,East,MODEL_2,Lease,36,A,,,0.003457,0.539
2025-12,East,MODEL_2,Lease,48,A,,,0.001932,0.605
2025-12,East,MODEL_2,Finance,60,A,6.726,7.354,,
2025-12,East,MODEL_2,Lease,36,B,,,0.004075,0.522
2025-12,East,MODEL_2,Finance,48,B,6.971,7.507,,
2025-12,East,MODEL_2,Lease,60,B,,,0.003374,0.652
2025-12,East,MODEL_2,Lease,36,C,,,0.00339,0.538
2025-12,East,MODEL_2,Lease,48,C,,,0.0044,0.612
2025-12,East,MODEL_2,Lease,60,C,,,0.002324,0.546
2025-12,East,MODEL_3,Finance,36,A,4.706,5.512,,
2025-12,East,MODEL_3,Finance,48,A,6.989,7.519,,
2025-12,East,MODEL_3,Lease,60,A,,,0.004345,0.577
2025-12,East,MODEL_3,Lease,36,B,,,0.002903,0.64
2025-12,East,MODEL_3,Finance,48,B,6.876,7.681,,
2025-12,East,MODEL_3,Lease,60,B,,,0.003233,0.625
2025-12,East,MODEL_3,Finance,36,C,4.159,4.982,,
2025-12,East,MODEL_3,Lease,48,C,,,0.003075,0.504
2025-12,East,MODEL_3,Lease,60,C,,,0.004235,0.573
2025-12,East,MODEL_4,Lease,36,A,,,0.004404,0.606
2025-12,East,MODEL_4,Finance,48,A,5.15,6.137,,
2025-12,East,MODEL_4,Finance,60,A,6.81,7.163,,
2025-12,East,MODEL_4,Lease,36,B,,,0.003618,0.622
2025-12,East,MODEL_4,Lease,48,B,,,0.002792,0.602
2025-12,East,MODEL_4,Finance,60,B,6.136,6.653,,
2025-12,East,MODEL_4,Lease,36,C,,,0.002851,0.501
2025-12,East,MODEL_4,Lease,48,C,,,0.002087,0.529
2025-12,East,MODEL_4,Finance,60,C,5.826,6.785,,
2025-12,East,MODEL_5,Finance,36,A,3.739,4.655,,
2025-12,East,MODEL_5,Finance,48,A,6.84,7.235,,
2025-12,East,MODEL_5,Finance,60,A,6.448,7.34,,
2025-12,East,MODEL_5,Lease,36,B,,,0.002819,0.519
2025-12,East,MODEL_5,Lease,48,B,,,0.001794,0.624
2025-12,East,MODEL_5,Lease,60,B,,,0.001779,0.539
2025-12,East,MODEL_5,Lease,36,C,,,0.003988,0.62
2025-12,East,MODEL_5,Finance,48,C,6.788,7.421,,
2025-12,East,MODEL_5,Lease,60,C,,,0.004255,0.625
2025-12,East,MODEL_6,Lease,36,A,,,0.00268,0.616
2025-12,East,MODEL_6,Finance,48,A,4.669,5.584,,
2025-12,East,MODEL_6,Finance,60,A,4.701,5.164,,
2025-12,East,MODEL_6,Lease,36,B,,,0.004162,0.654
2025-12,East,MODEL_6,Finance,48,B,4.58,4.927,,
2025-12,East,MODEL_6,Lease,60,B,,,0.001779,0.534
2025-12,East,MODEL_6,Finance,36,C,4.659,4.992,,
2025-12,East,MODEL_6,Lease,48,C,,,0.002976,0.645
2025-12,East,MODEL_6,Finance,60,C,5.534,5.899,,
2025-12,East,MODEL_7,Finance,36,A,5.874,6.844,,
2025-12,East,MODEL_7,Lease,48,A,,,0.002156,0.494
2025-12,East,MODEL_7,Finance,60,A,6.218,6.58,,
2025-12,East,MODEL_7,Finance,36,B,4.685,5.112,,
2025-12,East,MODEL_7,Lease,48,B,,,0.001705,0.519
2025-12,East,MODEL_7,Lease,60,B,,,0.001628,0.585
2025-12,East,MODEL_7,Lease,36,C,,,0.003641,0.567
2025-12,East,MODEL_7,Finance,48,C,4.946,5.401,,
2025-12,East,MODEL_7,Finance,60,C,4.992,5.586,,
2025-12,East,MODEL_8,Finance,36,A,5.266,6.078,,
2025-12,East,MODEL_8,Finance,48,A,3.773,4.335,,
2025-12,East,MODEL_8,Lease,60,A,,,0.00244,0.507
2025-12,East,MODEL_8,Finance,36,B,5.315,5.97,,
2025-12,East,MODEL_8,Lease,48,B,,,0.001649,0.487
2025-12,East,MODEL_8,Finance,60,B,4.408,4.948,,
2025-12,East,MODEL_8,Finance,36,C,5.531,5.915,,
2025-12,East,MODEL_8,Lease,48,C,,,0.004105,0.614
2025-12,East,MODEL_8,Lease,60,C,,,0.004191,0.554
2025-12,East,MODEL_9,Finance,36,A,4.217,4.727,,
2025-12,East,MODEL_9,Lease,48,A,,,0.0041,0.498
2025-12,East,MODEL_9,Finance,60,A,6.96,7.612,,
2025-12,East,MODEL_9,Finance,36,B,6.724,7.374,,
2025-12,East,MODEL_9,Finance,48,B,6.758,7.182,,
2025-12,East,MODEL_9,Finance,60,B,5.069,5.429,,
2025-12,East,MODEL_9,Lease,36,C,,,0.002465,0.495
2025-12,East,MODEL_9,Lease,48,C,,,0.003017,0.635
2025-12,East,MODEL_9,Lease,60,C,,,0.001944,0.575
2025-12,East,MODEL_10,Finance,36,A,5.516,6.296,,
2025-12,East,MODEL_10,Finance,48,A,5.567,5.888,,
2025-12,East,MODEL_10,Lease,60,A,,,0.002696,0.503
2025-12,East,MODEL_10,Finance,36,B,6.896,7.451,,
2025-12,East,MODEL_10,Lease,48,B,,,0.002132,0.621
2025-12,East,MODEL_10,Finance,60,B,3.894,4.701,,
2025-12,East,MODEL_10,Lease,36,C,,,0.001778,0.645
2025-12,East,MODEL_10,Finance,48,C,6.844,7.567,,
2025-12,East,MODEL_10,Finance,60,C,5.251,5.956,,
2025-12,South,MODEL_1,Finance,36,A,6.323,7.081,,
2025-12,South,MODEL_1,Finance,48,A,5.035,5.828,,
2025-12,South,MODEL_1,Finance,60,A,6.399,7.099,,
2025-12,South,MODEL_1,Lease,36,B,,,0.003055,0.544
2025-12,South,MODEL_1,Lease,48,B,,,0.001976,0.614
2025-12,South,MODEL_1,Lease,60,B,,,0.00404,0.561
2025-12,South,MODEL_1,Lease,36,C,,,0.004208,0.574
2025-12,South,MODEL_1,Lease,48,C,,,0.004311,0.559
2025-12,South,MODEL_1,Finance,60,C,3.744,4.465,,
2025-12,South,MODEL_2,Finance,36,A,3.795,4.241,,
2025-12,South,MODEL_2,Finance,48,A,4.381,5.367,,
2025-12,South,MODEL_2,Lease,60,A,,,0.004037,0.567
2025-12,South,MODEL_2,Lease,36,B,,,0.003041,0.508
2025-12,South,MODEL_2,Finance,48,B,6.012,6.439,,
2025-12,South,MODEL_2,Finance,60,B,3.611,4.093,,
2025-12,South,MODEL_2,Lease,36,C,,,0.003571,0.595
2025-12,South,MODEL_2,Lease,48,C,,,0.003407,0.562
2025-12,South,MODEL_2,Finance,60,C,6.57,7.281,,
2025-12,South,MODEL_3,Lease,36,A,,,0.004303,0.495
2025-12,South,MODEL_3,Finance,48,A,4.488,5.467,,
2025-12,South,MODEL_3,Lease,60,A,,,0.004119,0.576
2025-12,South,MODEL_3,Lease,36,B,,,0.003771,0.566
2025-12,South,MODEL_3,Lease,48,B,,,0.001593,0.528
2025-12,South,MODEL_3,Finance,60,B,3.899,4.57,,
2025-12,South,MODEL_3,Finance,36,C,4.26,5.208,,
2025-12,South,MODEL_3,Finance,48,C,4.961,5.934,,
2025-12,South,MODEL_3,Finance,60,C,4.23,4.957,,
2025-12,South,MODEL_4,Finance,36,A,4.241,4.808,,
2025-12,South,MODEL_4,Finance,48,A,6.396,6.76,,
2025-12,South,MODEL_4,Lease,60,A,,,0.003974,0.594
2025-12,South,MODEL_4,Lease,36,B,,,0.001948,0.489
2025-12,South,MODEL_4,Lease,48,B,,,0.003137,0.634
2025-12,South,MODEL_4,Lease,60,B,,,0.004388,0.548
2025-12,South,MODEL_4,Finance,36,C,4.27,4.663,,
2025-12,South,MODEL_4,Lease,48,C,,,0.002244,0.543
2025-12,South,MODEL_4,Lease,60,C,,,0.004115,0.528
2025-12,South,MODEL_5,Finance,36,A,6.526,6.898,,
2025-12,South,MODEL_5,Finance,48,A,6.372,7.321,,
2025-12,South,MODEL_5,Lease,60,A,,,0.003594,0.613
2025-12,South,MODEL_5,Finance,36,B,3.773,4.506,,
2025-12,South,MODEL_5,Lease,48,B,,,0.001883,0.536
2025-12,South,MODEL_5,Lease,60,B,,,0.001576,0.481
2025-12,South,MODEL_5,Finance,36,C,3.832,4.375,,
2025-12,South,MODEL_5,Lease,48,C,,,0.004197,0.629
2025-12,South,MODEL_5,Lease,60,C,,,0.001649,0.496
2025-12,South,MODEL_6,Lease,36,A,,,0.00354,0.505
2025-12,South,MODEL_6,Lease,48,A,,,0.002239,0.647
2025-12,South,MODEL_6,Finance,60,A,6.011,6.677,,
2025-12,South,MODEL_6,Finance,36,B,5.317,5.769,,
2025-12,South,MODEL_6,Lease,48,B,,,0.002476,0.555
2025-12,South,MODEL_6,Finance,60,B,5.325,5.793,,
2025-12,South,MODEL_6,Lease,36,C,,,0.002029,0.621
2025-12,South,MODEL_6,Finance,48,C,5.078,5.86,,
2025-12,South,MODEL_6,Finance,60,C,5.939,6.292,,
2025-12,South,MODEL_7,Finance,36,A,3.955,4.587,,
2025-12,South,MODEL_7,Finance,48,A,6.595,7.162,,
2025-12,South,MODEL_7,Lease,60,A,,,0.001971,0.525
2025-12,South,MODEL_7,Lease,36,B,,,0.003317,0.482
2025-12,South,MODEL_7,Lease,48,B,,,0.002075,0.626
2025-12,South,MODEL_7,Finance,60,B,3.58,3.948,,
2025-12,South,MODEL_7,Lease,36,C,,,0.004345,0.583
2025-12,South,MODEL_7,Finance,48,C,5.858,6.205,,
2025-12,South,MODEL_7,Lease,60,C,,,0.003134,0.588
2025-12,South,MODEL_8,Finance,36,A,5.001,5.611,,
2025-12,South,MODEL_8,Lease,48,A,,,0.001665,0.6
2025-12,South,MODEL_8,Lease,60,A,,,0.001679,0.646
2025-12,South,MODEL_8,Finance,36,B,6.643,7.622,,
2025-12,South,MODEL_8,Finance,48,B,5.734,6.196,,
2025-12,South,MODEL_8,Lease,60,B,,,0.002315,0.611
2025-12,South,MODEL_8,Lease,36,C,,,0.003773,0.517
2025-12,South,MODEL_8,Lease,48,C,,,0.003824,0.513
2025-12,South,MODEL_8,Lease,60,C,,,0.002076,0.507
2025-12,South,MODEL_9,Lease,36,A,,,0.002584,0.625
2025-12,South,MODEL_9,Lease,48,A,,,0.002973,0.506
2025-12,South,MODEL_9,Finance,60,A,5.418,5.964,,
2025-12,South,MODEL_9,Finance,36,B,4.664,5.542,,
2025-12,South,MODEL_9,Finance,48,B,5.99,6.431,,
2025-12,South,MODEL_9,Lease,60,B,,,0.002791,0.625
2025-12,South,MODEL_9,Finance,36,C,6.637,7.399,,
2025-12,South,MODEL_9,Finance,48,C,5.059,5.681,,
2025-12,South,MODEL_9,Finance,60,C,5.86,6.339,,
2025-12,South,MODEL_10,Lease,36,A,,,0.003293,0.647
2025-12,South,MODEL_10,Finance,48,A,5.786,6.292,,
2025-12,South,MODEL_10,Finance,60,A,4.524,5.164,,
2025-12,South,MODEL_10,Lease,36,B,,,0.004402,0.655
2025-12,South,MODEL_10,Lease,48,B,,,0.003229,0.487
2025-12,South,MODEL_10,Lease,60,B,,,0.004136,0.532
2025-12,South,MODEL_10,Lease,36,C,,,0.001835,0.521
2025-12,South,MODEL_10,Lease,48,C,,,0.001595,0.562
2025-12,South,MODEL_10,Lease,60,C,,,0.004476,0.499
2025-12,Midwest,MODEL_1,Finance,36,A,3.675,4.569,,
2025-12,Midwest,MODEL_1,Finance,48,A,4.287,4.596,,
2025-12,Midwest,MODEL_1,Lease,60,A,,,0.002146,0.529
2025-12,Midwest,MODEL_1,Lease,36,B,,,0.00185,0.501
2025-12,Midwest,MODEL_1,Lease,48,B,,,0.002153,0.618
2025-12,Midwest,MODEL_1,Finance,60,B,6.193,7.093,,
2025-12,Midwest,MODEL_1,Lease,36,C,,,0.002347,0.483
2025-12,Midwest,MODEL_1,Lease,48,C,,,0.003115,0.623
2025-12,Midwest,MODEL_1,Lease,60,C,,,0.002892,0.503
2025-12,Midwest,MODEL_2,Finance,36,A,4.982,5.935,,
2025-12,Midwest,MODEL_2,Lease,48,A,,,0.001633,0.506
2025-12,Midwest,MODEL_2,Finance,60,A,6.147,6.695,,
2025-12,Midwest,MODEL_2,Finance,36,B,6.968,7.576,,
2025-12,Midwest,MODEL_2,Lease,48,B,,,0.003025,0.586
2025-12,Midwest,MODEL_2,Lease,60,B,,,0.003799,0.564
2025-12,Midwest,MODEL_2,Finance,36,C,4.594,5.37,,
2025-12,Midwest,MODEL_2,Lease,48,C,,,0.003282,0.571
2025-12,Midwest,MODEL_2,Lease,60,C,,,0.004442,0.505
2025-12,Midwest,MODEL_3,Finance,36,A,4.797,5.113,,
2025-12,Midwest,MODEL_3,Lease,48,A,,,0.003909,0.517
2025-12,Midwest,MODEL_3,Lease,60,A,,,0.003299,0.54
2025-12,Midwest,MODEL_3,Lease,36,B,,,0.001991,0.591
2025-12,Midwest,MODEL_3,Lease,48,B,,,0.003047,0.569
2025-12,Midwest,MODEL_3,Lease,60,B,,,0.00423,0.636
2025-12,Midwest,MODEL_3,Finance,36,C,5.039,5.487,,
2025-12,Midwest,MODEL_3,Lease,48,C,,,0.003103,0.645
2025-12,Midwest,MODEL_3,Lease,60,C,,,0.002106,0.55
2025-12,Midwest,MODEL_4,Finance,36,A,4.919,5.75,,
2025-12,Midwest,MODEL_4,Finance,48,A,4.628,5.102,,
2025-12,Midwest,MODEL_4,Lease,60,A,,,0.001507,0.482
2025-12,Midwest,MODEL_4,Lease,36,B,,,0.002651,0.658
2025-12,Midwest,MODEL_4,Finance,48,B,5.44,6.237,,
2025-12,Midwest,MODEL_4,Lease,60,B,,,0.00312,0.535
2025-12,Midwest,MODEL_4,Finance,36,C,6.883,7.792,,
2025-12,Midwest,MODEL_4,Finance,48,C,6.886,7.783,,
2025-12,Midwest,MODEL_4,Lease,60,C,,,0.001947,0.504
2025-12,Midwest,MODEL_5,Finance,36,A,5.3,6.284,,
2025-12,Midwest,MODEL_5,Lease,48,A,,,0.00219,0.558
2025-12,Midwest,MODEL_5,Finance,60,A,6.772,7.117,,
2025-12,Midwest,MODEL_5,Finance,36,B,6.34,7.238,,
2025-12,Midwest,MODEL_5,Finance,48,B,4.194,5.046,,
